id,carat,cut,color,clarity,depth,table,x,y,z,price
65515,1.57,Ideal,D,VS2,62.4,57.0,7.47,7.42,4.64,15821
115739,0.42,Premium,G,VS1,60.7,60.0,4.83,4.81,2.92,933
164362,1.01,Good,H,SI2,63.1,58.0,6.36,6.33,4.0,4557
29912,0.4,Premium,E,VS2,61.9,58.0,4.74,4.71,2.92,1024
25804,0.53,Ideal,D,VS2,62.4,55.0,5.18,5.22,3.24,1881
127917,0.3,Ideal,G,VVS2,61.6,56.0,4.27,4.3,2.64,660
132200,1.63,Ideal,D,SI2,60.7,57.0,7.64,7.62,4.63,10752
86930,0.7,Ideal,F,VS2,60.6,57.0,5.7,5.73,3.47,2839
24390,0.73,Premium,H,VS2,60.8,56.0,5.81,5.78,3.53,2346
43002,1.2,Ideal,J,VS1,62.0,57.0,6.89,6.8,4.24,4953
19331,0.36,Ideal,G,VVS2,61.3,56.0,4.6,4.62,2.82,713
142154,2.2,Very Good,G,SI2,59.5,55.0,8.42,8.49,5.07,15563
29923,1.16,Premium,G,SI2,60.0,58.0,6.83,6.78,4.11,5292
177509,0.33,Premium,I,VS1,60.4,60.0,4.51,4.47,2.71,568
129701,0.42,Ideal,H,IF,61.9,56.0,4.79,4.76,2.96,1235
99450,0.7,Premium,G,VS2,59.8,61.0,5.75,5.73,3.43,2573
64726,0.5,Premium,D,SI1,59.9,56.0,5.22,5.17,3.11,1848
186270,0.41,Ideal,F,VS1,62.1,55.0,4.74,4.77,2.95,1007
103500,0.5,Premium,D,VS2,61.0,58.0,5.1,5.17,3.13,1844
48555,1.0,Very Good,D,SI2,64.9,57.0,6.27,6.31,4.07,4809
83645,1.01,Ideal,G,SI1,61.3,59.0,6.45,6.51,3.97,5427
42052,2.21,Very Good,G,VS2,60.8,60.0,8.39,8.47,5.13,18127
182054,0.54,Very Good,H,SI1,61.8,59.0,5.22,5.26,3.24,1240
151736,1.51,Premium,F,VS1,62.2,58.0,7.27,7.34,4.55,13766
142413,0.8,Ideal,F,SI1,61.3,56.0,5.96,6.01,3.67,3399
63108,0.39,Ideal,E,VVS2,61.1,56.0,4.74,4.76,2.9,1432
61372,0.32,Premium,E,VVS2,60.6,58.0,4.47,4.44,2.69,1080
152360,0.41,Ideal,D,VS1,61.2,57.0,4.82,4.8,2.94,1581
184272,0.4,Ideal,F,VVS1,61.4,56.0,4.7,4.74,2.9,1128
105513,1.25,Premium,G,VS2,59.7,60.0,6.99,7.03,4.17,7306
90677,0.6,Ideal,H,SI1,62.3,56.0,5.42,5.39,3.37,1599
132793,2.01,Premium,G,VS1,60.5,58.0,8.2,8.15,4.95,18700
64960,0.71,Ideal,G,VS2,61.5,56.0,5.79,5.73,3.54,2586
54944,0.7,Good,D,VS1,61.1,62.0,5.72,5.68,3.47,2970
3227,0.42,Ideal,I,VVS2,62.5,54.0,4.79,4.8,3.0,821
51760,1.0,Good,H,SI1,60.3,64.0,6.49,6.52,3.92,4235
70934,0.33,Ideal,G,VVS2,61.3,55.0,4.44,4.48,2.73,713
19859,1.0,Premium,F,SI2,62.7,58.0,6.37,6.34,3.98,4033
110408,0.53,Very Good,G,VVS1,63.4,57.0,5.12,5.16,3.26,1948
58550,1.09,Ideal,I,SI1,61.8,56.0,6.59,6.64,4.09,4398
145947,0.41,Ideal,F,VVS1,62.7,55.0,4.73,4.78,2.98,1295
190104,0.36,Very Good,G,VVS2,62.4,56.0,4.49,4.53,2.82,859
11857,0.31,Ideal,F,VS2,62.1,56.0,4.33,4.35,2.7,627
106001,1.51,Very Good,J,IF,60.1,60.0,7.42,7.47,4.47,8470
4268,1.5,Very Good,J,SI1,60.9,60.0,7.3,7.37,4.48,7879
112463,0.5,Good,F,VS2,63.1,56.0,5.06,5.09,3.2,1436
92731,0.72,Ideal,D,VVS2,61.6,56.0,5.75,5.78,3.54,4167
157634,1.22,Good,H,VS2,63.6,58.0,6.74,6.66,4.27,6768
182723,0.5,Premium,F,VS2,61.1,59.0,5.12,5.09,3.12,1436
14923,0.5,Ideal,E,VS2,61.9,55.0,5.09,5.12,3.14,1678
120382,0.7,Good,H,VVS2,61.8,64.0,5.68,5.63,3.48,2475
11244,1.03,Fair,G,SI2,64.4,58.0,6.33,6.27,4.06,4232
51495,1.5,Premium,H,VS2,61.7,62.0,7.36,7.31,4.54,10887
184383,2.01,Premium,I,SI1,62.7,58.0,8.07,8.0,5.04,17103
79415,1.21,Good,J,SI2,63.7,57.0,6.72,6.69,4.27,4518
148511,0.34,Premium,G,VS2,60.9,60.0,4.56,4.51,2.76,765
23470,0.71,Ideal,G,VS2,61.5,57.0,5.69,5.78,3.53,2584
138808,0.5,Very Good,G,SI1,63.3,57.0,5.06,5.09,3.21,1208
170577,0.53,Ideal,E,VS2,62.7,56.0,5.18,5.2,3.25,1721
102835,0.79,Premium,D,VS2,61.6,58.0,5.97,5.93,3.66,3444
17085,1.6,Ideal,F,VS2,60.2,57.0,7.62,7.69,4.6,15528
72297,0.95,Good,F,SI1,58.4,65.0,6.39,6.36,3.73,5197
71231,0.31,Ideal,D,SI2,62.5,57.0,4.26,4.28,2.67,593
55201,0.41,Ideal,H,SI1,62.1,57.0,4.77,4.72,2.95,876
109668,0.23,Ideal,G,VS1,61.7,56.0,3.99,4.02,2.48,428
23295,2.18,Good,J,SI2,59.6,62.0,8.4,8.35,5.02,12416
179670,1.1,Ideal,H,VS2,59.3,57.0,6.79,6.71,4.01,5885
75265,1.03,Premium,H,VS2,61.9,59.0,6.45,6.48,3.99,4864
71191,0.43,Premium,I,SI1,61.5,59.0,4.86,4.82,2.97,969
127455,1.05,Ideal,G,VS1,62.8,56.0,6.49,6.45,4.06,6857
169886,0.9,Very Good,H,SI1,62.2,63.0,6.12,6.17,3.82,3398
20817,0.31,Premium,G,VVS2,62.6,58.0,4.32,4.34,2.7,778
105789,0.3,Ideal,H,SI1,62.5,57.0,4.28,4.3,2.68,421
55035,0.34,Ideal,G,VS2,61.5,57.0,4.47,4.49,2.76,765
111657,0.4,Ideal,H,VVS1,62.3,57.0,4.7,4.72,2.94,1044
28665,0.35,Premium,D,VS2,60.7,60.0,4.53,4.57,2.76,829
109006,1.03,Ideal,G,VS2,61.1,56.0,6.51,6.56,3.99,6989
188040,0.72,Ideal,D,VS2,60.6,58.0,5.81,5.78,3.51,3843
148270,0.34,Premium,D,SI1,61.2,58.0,4.51,4.47,2.75,803
52509,0.9,Very Good,E,SI2,62.8,57.0,6.12,6.18,3.86,3564
175651,0.4,Premium,E,VS2,61.9,58.0,4.73,4.7,2.92,1069
41798,0.3,Ideal,D,SI1,61.7,57.0,4.36,4.32,2.68,709
61700,0.38,Ideal,G,VS1,61.3,56.0,4.64,4.68,2.86,897
86726,0.7,Very Good,F,VVS2,63.0,60.0,5.65,5.67,3.56,3724
75577,1.51,Very Good,G,VVS2,62.9,59.0,7.3,7.25,4.57,12654
4620,0.32,Premium,F,VS2,61.2,58.0,4.43,4.46,2.72,602
144718,1.52,Very Good,E,SI1,62.7,59.0,7.27,7.33,4.58,11886
135562,0.42,Ideal,I,VS1,62.6,53.0,4.8,4.85,3.02,984
104659,0.7,Ideal,I,VVS2,61.6,54.5,5.65,5.73,3.51,2487
373,0.34,Premium,D,VS2,62.3,59.0,4.47,4.42,2.77,858
173386,0.51,Ideal,H,VVS1,61.1,57.0,5.15,5.19,3.16,1744
157618,1.3,Ideal,H,VVS2,62.1,57.0,6.97,7.01,4.34,9012
69147,1.02,Ideal,G,VS1,62.7,56.0,6.41,6.46,4.03,7790
159091,0.73,Very Good,F,VS1,60.0,58.0,5.83,5.87,3.52,3243
116646,1.5,Very Good,D,SI2,59.9,55.0,7.43,7.38,4.45,8020
35417,0.74,Very Good,F,SI1,61.8,60.0,5.8,5.78,3.58,2670
23437,0.38,Ideal,H,SI1,62.4,55.0,4.68,4.63,2.9,969
67294,2.0,Ideal,D,SI2,62.0,55.0,8.04,8.1,5.0,12156
90664,1.0,Very Good,E,SI1,62.7,60.0,6.36,6.4,4.0,5322
22449,0.23,Very Good,F,VS2,63.0,58.0,3.92,3.97,2.48,369
78319,0.49,Premium,G,VS1,58.5,58.0,5.14,5.1,2.98,1395
123767,1.24,Very Good,G,VS2,61.6,57.0,6.85,6.89,4.25,8558
142746,0.82,Premium,E,SI1,61.1,61.0,6.0,6.05,3.67,3509
26981,0.5,Very Good,F,SI1,62.8,58.0,4.98,5.06,3.15,1223
95386,1.56,Premium,I,VS1,61.7,59.0,7.39,7.44,4.58,11104
48789,1.51,Premium,H,SI2,63.0,58.0,7.34,7.31,4.61,8020
75949,1.06,Very Good,I,VS2,61.1,56.1,6.6,6.62,4.03,4739
14104,1.01,Ideal,G,VS1,62.9,54.0,6.4,6.42,4.02,6606
185351,0.55,Premium,H,SI2,59.9,60.0,5.34,5.26,3.15,1073
10988,0.25,Ideal,G,VVS2,61.5,57.0,4.05,4.08,2.5,576
38502,1.0,Good,G,VVS2,63.9,56.0,6.36,6.31,4.09,7835
109925,1.0,Good,G,VS2,63.4,59.0,6.34,6.37,4.03,5600
61605,1.11,Ideal,G,SI1,61.6,57.0,6.65,6.7,4.11,6661
138519,0.31,Ideal,H,SI1,61.6,58.0,4.34,4.37,2.68,464
154947,0.91,Ideal,E,SI2,62.6,56.0,6.2,6.17,3.87,3876
192559,1.56,Ideal,G,SI1,60.6,59.0,7.53,7.49,4.54,11830
42656,1.51,Premium,G,VS2,62.1,58.0,7.33,7.37,4.56,12792
141327,0.4,Ideal,F,VVS1,62.7,55.0,4.7,4.73,2.95,1216
96037,0.46,Ideal,H,VVS1,61.8,56.0,4.92,4.95,3.05,1240
13340,0.73,Very Good,F,SI2,63.4,55.0,5.71,5.67,3.61,2259
8832,0.28,Good,D,VS1,64.1,59.0,4.13,4.16,2.66,373
99156,0.24,Very Good,D,VS1,60.0,60.0,4.01,4.06,2.44,452
18591,1.5,Premium,H,VS2,60.1,59.0,7.4,7.37,4.44,10309
19942,1.5,Premium,H,VS1,59.1,58.0,7.45,7.48,4.42,11387
155168,1.1,Ideal,G,VS2,61.3,55.0,6.63,6.68,4.08,7797
191778,1.04,Ideal,H,SI1,61.6,56.0,6.53,6.55,4.04,4755
109622,1.04,Ideal,D,SI1,62.0,57.0,6.47,6.5,4.03,5863
4644,1.01,Ideal,J,VS1,61.7,54.0,6.51,6.46,4.0,4111
183598,0.56,Ideal,H,VS2,62.5,57.0,5.21,5.26,3.27,1646
115764,1.2,Premium,I,SI1,61.4,61.0,6.83,6.78,4.18,5396
133212,0.7,Premium,E,SI1,60.1,59.0,5.7,5.75,3.45,2644
139911,2.02,Premium,I,SI2,62.3,59.0,7.98,8.06,5.0,11257
157852,0.56,Ideal,E,VS2,61.6,56.0,5.3,5.34,3.28,2198
31473,1.01,Premium,E,VS2,60.6,61.0,6.46,6.4,3.9,7289
173415,1.7,Premium,I,VS1,61.6,58.0,7.58,7.62,4.68,12937
113414,0.36,Ideal,F,VS1,61.7,57.0,4.55,4.59,2.83,1026
113121,1.59,Ideal,I,SI1,61.8,55.0,7.48,7.54,4.63,8770
46874,1.09,Very Good,E,SI1,63.0,59.0,6.56,6.59,4.14,5316
1851,1.01,Premium,H,SI2,61.6,61.0,6.42,6.39,3.95,3838
14748,0.9,Good,F,SI1,62.6,58.0,6.1,6.13,3.83,3713
119284,1.56,Ideal,E,SI2,61.3,56.0,7.52,7.46,4.59,9526
92605,0.9,Ideal,J,VS2,60.6,57.0,6.27,6.23,3.79,3256
87471,0.3,Ideal,H,VVS2,62.3,57.0,4.33,4.3,2.69,776
88560,1.51,Good,D,SI2,63.6,56.0,7.16,7.24,4.59,10436
165216,0.3,Ideal,E,VS2,62.3,54.4,4.29,4.32,2.68,652
79828,0.32,Ideal,D,VS2,61.7,56.0,4.36,4.39,2.7,758
55105,0.34,Premium,G,VS2,61.7,58.0,4.5,4.46,2.77,765
29535,1.01,Ideal,H,SI1,60.5,57.0,6.58,6.47,3.95,4877
128196,0.3,Ideal,G,VS2,61.6,54.0,4.35,4.39,2.69,565
62808,0.3,Ideal,I,VS1,62.9,57.0,4.27,4.29,2.69,476
99321,1.58,Ideal,D,VS2,62.6,54.0,7.43,7.38,4.64,15426
98890,1.16,Premium,G,VS2,62.2,59.0,6.73,6.67,4.17,6060
160049,2.06,Premium,H,SI2,61.4,58.0,8.21,8.15,5.02,12839
49389,0.79,Premium,E,SI1,61.9,58.0,5.94,5.9,3.65,2839
38950,1.5,Good,H,VS1,63.3,60.0,7.28,7.25,4.61,10851
90557,1.25,Premium,H,VS2,61.2,59.0,6.94,6.89,4.23,7293
46779,1.56,Premium,E,SI1,62.4,58.0,7.47,7.38,4.64,11314
175591,0.9,Good,F,SI1,62.8,61.0,6.09,6.14,3.84,3849
153461,0.3,Ideal,D,SI1,62.3,55.0,4.29,4.32,2.68,582
81893,0.3,Ideal,E,SI1,62.3,57.0,4.28,4.3,2.67,526
133441,0.32,Premium,G,VVS1,61.9,58.0,4.4,4.38,2.71,854
96696,0.31,Ideal,D,VS2,62.9,56.0,4.33,4.3,2.71,804
105251,0.7,Very Good,E,SI2,58.5,62.0,5.79,5.83,3.39,2345
104788,0.42,Premium,G,VS1,62.8,58.0,4.69,4.73,2.96,921
152599,0.3,Ideal,F,VS1,61.2,56.0,4.34,4.36,2.66,653
87986,0.7,Good,F,SI2,59.2,59.0,5.77,5.83,3.42,2251
10632,0.5,Ideal,G,VVS2,61.8,57.0,5.11,5.14,3.18,1842
149600,0.33,Premium,D,SI1,63.0,58.0,4.39,4.37,2.75,666
103344,1.01,Good,F,IF,63.7,58.0,6.28,6.31,4.01,9513
93177,0.42,Premium,J,SI1,62.8,59.0,4.78,4.75,2.99,810
34454,0.32,Very Good,G,SI1,62.8,57.0,4.36,4.38,2.74,489
185741,0.7,Very Good,E,SI2,61.1,58.0,5.7,5.73,3.49,2429
32264,0.3,Ideal,F,IF,62.3,56.0,4.29,4.33,2.69,886
92066,1.5,Ideal,J,VS2,62.3,57.0,7.25,7.29,4.53,7357
168247,1.08,Ideal,J,SI1,61.3,57.0,6.65,6.57,4.05,4257
96529,1.5,Very Good,G,VS1,62.9,59.0,7.23,7.31,4.57,14709
174498,1.14,Very Good,H,SI1,61.8,56.0,6.7,6.73,4.15,4862
181882,0.31,Ideal,H,VVS1,62.4,55.0,4.38,4.34,2.72,878
36362,0.39,Ideal,G,SI2,61.6,55.0,4.7,4.73,2.89,600
163750,1.22,Premium,H,SI1,62.2,58.0,6.89,6.84,4.27,6533
176297,0.44,Premium,E,SI1,62.2,59.0,4.88,4.83,3.02,930
77235,1.54,Premium,E,SI2,59.3,60.0,7.49,7.45,4.44,8408
149475,0.71,Ideal,H,VS1,62.1,54.0,5.76,5.72,3.57,2822
6567,0.3,Ideal,G,VS1,62.2,57.0,4.27,4.28,2.67,643
124750,1.36,Very Good,E,SI2,60.3,58.0,7.16,7.18,4.33,6285
167091,1.0,Good,F,SI1,62.2,58.0,6.34,6.38,3.96,4872
101245,0.4,Premium,H,VVS2,60.1,58.0,4.76,4.79,2.86,1125
76439,0.41,Ideal,E,VVS2,61.8,56.0,4.77,4.81,2.96,1287
163229,0.47,Ideal,E,VS1,61.4,55.0,5.02,5.05,3.11,1400
77924,0.31,Ideal,G,VS1,60.9,57.0,4.35,4.38,2.66,644
4134,0.74,Ideal,G,VS1,60.9,57.0,5.85,5.87,3.57,3718
53904,0.32,Ideal,G,VS2,61.9,55.0,4.33,4.36,2.69,561
98995,0.5,Premium,F,VVS2,62.0,58.0,5.08,5.13,3.17,2167
141531,0.5,Ideal,E,VS1,62.3,54.0,5.13,5.08,3.19,1700
154446,0.9,Very Good,G,VS1,62.8,58.0,6.1,6.14,3.84,4480
83137,0.5,Very Good,E,VS2,61.4,62.0,5.09,5.16,3.15,1559
90969,0.6,Very Good,E,SI1,60.0,58.0,5.44,5.5,3.29,1559
137769,1.02,Premium,D,SI2,62.4,60.0,6.44,6.38,4.0,4118
163037,0.34,Ideal,F,VS1,61.4,56.0,4.5,4.52,2.77,830
21078,1.51,Very Good,I,SI1,63.3,56.0,7.21,7.27,4.59,8779
150508,2.01,Premium,D,SI2,61.9,58.0,8.15,8.13,5.02,17554
165873,0.91,Very Good,H,VS2,62.6,58.0,6.14,6.19,3.86,3951
130714,0.38,Premium,D,VS2,60.3,58.0,4.74,4.67,2.84,1024
61357,0.41,Ideal,H,SI1,62.8,56.0,4.73,4.69,2.96,876
189311,0.35,Premium,E,VS2,60.8,60.0,4.55,4.53,2.76,811
54745,0.7,Ideal,G,VS2,61.4,57.0,5.68,5.74,3.5,2473
78477,0.23,Ideal,F,VS1,63.0,55.0,3.92,3.95,2.48,498
61737,0.41,Ideal,F,VS1,61.6,55.0,4.79,4.82,2.95,1007
105598,2.2,Ideal,I,VS2,60.0,59.0,8.5,8.47,5.09,17050
145745,0.74,Very Good,F,SI1,62.3,58.0,5.77,5.73,3.58,2509
48184,0.33,Ideal,E,VVS1,61.9,55.0,4.46,4.44,2.75,1025
25414,0.51,Very Good,G,VVS2,59.6,58.0,5.2,5.27,3.12,1838
10827,0.51,Very Good,J,VS2,62.9,58.0,5.06,5.09,3.19,1100
152200,0.44,Ideal,H,VS1,61.9,55.0,4.9,4.92,3.05,868
35707,0.33,Ideal,D,VS2,62.8,54.0,4.43,4.41,2.77,871
40190,0.82,Ideal,F,SI2,61.9,57.0,5.98,5.95,3.7,2875
100943,1.04,Premium,G,VS2,62.2,58.0,6.5,6.51,4.05,6181
49568,0.31,Ideal,G,VS2,62.3,57.0,4.35,4.31,2.7,698
73590,0.41,Ideal,E,VS1,62.9,56.0,4.75,4.73,2.98,1079
155084,2.03,Ideal,E,SI2,61.4,55.0,8.18,8.24,5.03,13782
147999,1.01,Very Good,F,SI2,60.4,58.0,6.53,6.55,3.96,4620
146028,1.01,Premium,F,VS2,62.5,58.0,6.44,6.37,4.0,6194
145686,0.33,Ideal,G,VS2,61.0,55.0,4.48,4.51,2.74,579
26177,0.31,Ideal,F,VS2,62.4,57.0,4.31,4.35,2.7,625
12485,0.3,Ideal,J,VS1,61.9,57.0,4.29,4.32,2.67,394
27404,1.07,Very Good,G,VS2,62.0,54.0,6.59,6.63,4.09,6659
90848,0.32,Premium,H,VS2,62.3,58.0,4.41,4.36,2.73,505
186834,0.59,Ideal,G,VS1,61.5,55.0,5.34,5.39,3.3,1793
187235,0.31,Ideal,E,VVS2,61.6,57.0,4.35,4.38,2.69,752
139465,0.42,Ideal,I,VVS1,61.9,57.0,4.77,4.8,2.96,884
80497,1.01,Ideal,G,VS1,62.5,58.0,6.38,6.41,4.0,6618
80475,1.01,Good,E,VVS2,63.9,59.0,6.32,6.35,4.04,8714
193470,1.12,Very Good,F,SI1,61.7,63.0,6.6,6.62,4.08,5231
156237,0.74,Ideal,I,VS1,60.7,56.0,5.85,5.92,3.57,2522
178770,0.31,Ideal,E,VVS2,60.9,57.0,4.41,4.45,2.7,766
131892,1.27,Premium,G,SI2,62.5,60.0,6.91,6.86,4.32,4932
146426,1.52,Very Good,H,SI1,62.2,58.0,7.31,7.36,4.57,8847
9119,1.5,Premium,H,VVS2,62.7,59.0,7.28,7.24,4.54,13135
38880,1.01,Premium,E,SI1,62.3,60.0,6.38,6.33,3.96,4912
25866,1.07,Very Good,H,SI1,61.6,56.0,6.56,6.59,4.06,5114
92262,0.71,Ideal,F,VS1,61.9,56.0,5.72,5.69,3.53,3710
153824,0.71,Ideal,F,SI1,60.8,56.0,5.76,5.83,3.52,2528
170790,1.06,Ideal,G,SI1,61.7,56.0,6.53,6.58,4.04,5645
36414,1.7,Premium,I,VS1,60.8,58.0,7.77,7.67,4.69,11853
6918,0.33,Ideal,F,IF,61.1,57.0,4.44,4.48,2.72,957
129020,0.7,Very Good,F,VS1,62.4,58.0,5.64,5.68,3.53,2860
11958,2.01,Very Good,J,VS2,60.5,58.0,8.08,8.15,4.93,13068
177407,0.31,Ideal,D,SI2,62.2,57.0,4.35,4.37,2.71,593
6565,1.5,Very Good,G,VS1,62.8,57.0,7.24,7.28,4.55,12948
55007,1.12,Ideal,G,VS2,62.5,55.0,6.65,6.63,4.15,7090
176970,0.52,Ideal,D,VS2,61.9,55.0,5.14,5.21,3.2,1848
84551,1.01,Good,H,SI1,64.2,58.0,6.21,6.26,4.01,3633
135935,0.41,Premium,D,VVS2,61.3,58.0,4.77,4.79,2.93,1295
105584,1.7,Premium,H,VS2,59.8,59.0,7.77,7.68,4.62,11312
36623,1.03,Premium,E,SI2,60.3,58.0,6.56,6.51,3.95,4922
56042,0.34,Ideal,E,VS2,61.0,56.0,4.55,4.52,2.77,984
185065,0.43,Ideal,G,VVS1,61.6,57.0,4.87,4.91,3.0,1076
30799,0.47,Ideal,G,VS1,62.2,54.0,4.99,5.01,3.11,1354
47645,1.03,Premium,G,SI1,60.5,60.0,6.57,6.55,3.97,4313
172917,0.53,Very Good,G,SI2,60.0,60.0,5.24,5.29,3.15,1369
17773,0.26,Very Good,D,VVS2,61.3,59.0,4.11,4.18,2.52,487
66586,1.02,Ideal,G,VVS2,62.2,57.0,6.46,6.43,4.01,8532
150573,1.0,Good,D,SI2,63.8,57.0,6.37,6.32,4.05,4620
119936,0.42,Ideal,F,VVS2,61.1,56.0,4.83,4.86,2.96,1073
95811,1.0,Ideal,F,SI2,61.4,56.0,6.47,6.49,3.98,5596
190581,0.3,Good,F,SI2,63.6,55.0,4.28,4.25,2.71,394
187447,0.51,Very Good,F,VVS2,62.9,57.0,5.08,5.05,3.19,2093
4853,1.0,Very Good,H,SI1,63.4,58.0,6.33,6.37,4.02,4612
99469,0.3,Ideal,D,SI1,62.0,55.0,4.31,4.35,2.68,709
46082,0.92,Premium,H,VS2,60.1,58.0,6.35,6.32,3.8,4044
5906,0.55,Ideal,G,VS1,60.8,57.0,5.29,5.3,3.23,1799
184779,0.57,Good,F,VS2,60.0,61.0,5.31,5.36,3.21,1601
27301,0.41,Ideal,H,VVS1,61.9,54.4,4.77,4.8,2.96,934
100675,0.41,Ideal,E,VS2,61.5,56.0,4.76,4.78,2.93,1079
178622,2.1,Very Good,J,VS1,59.3,60.0,8.28,8.38,4.93,14904
85029,1.02,Good,D,SI2,59.1,63.0,6.56,6.51,3.85,4960
6773,1.0,Good,E,SI2,63.8,57.0,6.32,6.35,4.04,3449
174959,1.62,Very Good,J,VS1,63.2,56.0,7.45,7.4,4.69,8075
53711,1.25,Very Good,I,VS1,60.5,57.0,6.98,7.0,4.22,7395
184371,0.31,Premium,G,VS2,61.0,60.0,4.34,4.38,2.66,544
39250,0.71,Good,E,SI1,63.0,55.0,5.61,5.65,3.55,2423
122013,1.2,Ideal,E,SI2,61.2,58.0,6.87,6.84,4.19,5885
19992,1.0,Fair,F,SI1,65.3,58.0,6.15,6.11,4.0,4608
170358,0.31,Very Good,E,VS2,60.0,62.0,4.4,4.37,2.63,804
4788,0.31,Ideal,E,VVS2,61.4,56.0,4.35,4.39,2.68,949
128106,0.71,Premium,D,SI1,59.6,58.0,5.79,5.75,3.45,2683
155009,0.74,Premium,H,VVS2,59.2,59.0,5.94,5.98,3.53,3075
185965,0.3,Ideal,E,SI1,62.9,57.0,4.3,4.27,2.71,524
85739,1.01,Ideal,F,VS2,62.3,58.0,6.37,6.42,3.98,6424
84274,0.3,Premium,G,VS1,62.0,60.0,4.29,4.26,2.65,776
89180,0.33,Ideal,G,VS1,61.6,57.0,4.44,4.41,2.73,666
171820,1.3,Ideal,G,VS1,61.9,56.0,6.97,7.01,4.32,8617
29656,2.04,Premium,E,SI2,60.5,58.0,8.26,8.21,4.97,13678
43656,1.51,Very Good,F,SI2,62.9,58.0,7.21,7.26,4.56,9925
137302,0.3,Very Good,H,SI1,62.4,56.0,4.32,4.34,2.7,432
41554,0.42,Ideal,J,VVS2,61.8,55.0,4.83,4.86,2.99,923
128977,0.55,Ideal,F,SI1,61.5,56.0,5.26,5.32,3.25,1369
85881,1.02,Ideal,G,VS2,62.0,56.0,6.49,6.46,4.02,6416
189754,0.33,Very Good,D,SI1,63.1,58.0,4.4,4.43,2.8,608
145708,0.3,Ideal,D,VS2,61.9,57.0,4.31,4.33,2.67,710
25216,1.0,Good,F,SI1,63.7,60.0,6.27,6.31,4.0,4502
41827,1.21,Ideal,G,VVS2,61.8,56.0,6.89,6.83,4.23,10846
116428,0.41,Ideal,I,VVS2,62.3,57.0,4.74,4.78,2.97,837
114751,1.17,Very Good,I,SI1,63.1,60.0,6.78,6.72,4.25,4989
134639,0.6,Premium,E,SI1,59.2,60.0,5.55,5.53,3.29,1590
18957,0.4,Very Good,E,SI1,63.1,57.0,4.68,4.7,2.96,737
34941,1.2,Ideal,H,SI1,60.8,56.0,6.9,6.85,4.18,6566
1034,0.42,Premium,D,VS1,62.1,58.0,4.83,4.78,2.98,1065
132446,1.02,Very Good,I,SI1,63.5,56.0,6.32,6.36,4.03,4381
160984,2.09,Ideal,I,SI1,61.9,55.0,8.23,8.19,5.08,17265
40816,1.61,Ideal,F,SI1,61.4,57.0,7.55,7.51,4.62,11713
148309,0.52,Premium,G,SI1,59.8,61.0,5.23,5.18,3.11,1338
149050,0.77,Premium,E,SI2,61.7,60.0,5.87,5.82,3.61,3018
169726,0.52,Premium,G,SI2,62.9,59.0,5.12,5.15,3.23,1009
76027,0.51,Ideal,G,VVS1,61.0,56.0,5.16,5.2,3.15,1987
108458,0.52,Ideal,D,SI1,61.0,57.0,5.18,5.21,3.17,1591
155132,1.01,Premium,F,SI2,61.7,58.0,6.46,6.37,3.96,4457
28859,0.4,Very Good,D,SI2,63.1,56.0,4.72,4.74,2.98,798
131875,0.4,Ideal,G,SI1,62.1,55.0,4.72,4.74,2.93,884
126272,0.73,Premium,F,SI2,62.0,60.0,5.81,5.77,3.59,2339
104010,0.9,Very Good,F,SI1,63.6,56.0,6.1,6.14,3.89,3750
157970,1.25,Premium,G,VS2,62.0,58.0,6.93,6.88,4.29,8120
62719,0.9,Very Good,E,SI1,62.3,63.0,6.1,6.19,3.82,3634
123085,0.35,Ideal,D,SI1,60.9,55.0,4.59,4.61,2.8,741
160195,1.21,Premium,G,VS1,61.3,58.0,6.88,6.85,4.21,10053
177646,0.35,Ideal,E,VVS1,62.3,56.0,4.5,4.53,2.82,905
21726,0.6,Ideal,H,VS2,61.2,56.0,5.44,5.46,3.34,1659
95607,0.43,Premium,D,SI1,60.6,60.0,4.83,4.79,2.92,1022
138647,1.08,Very Good,E,VS2,60.5,60.0,6.64,6.61,4.0,7467
88312,0.33,Ideal,G,IF,62.4,53.0,4.47,4.5,2.8,984
125141,0.52,Ideal,G,SI1,61.1,57.0,5.16,5.2,3.17,1301
64074,0.71,Premium,G,VS2,62.1,58.0,5.66,5.61,3.5,2352
22026,2.0,Premium,I,SI2,59.6,60.0,8.25,8.22,4.91,11478
18636,0.3,Premium,G,VVS2,62.1,59.0,4.29,4.26,2.65,878
189199,0.9,Ideal,H,SI1,61.4,56.0,6.22,6.25,3.83,3580
182280,0.7,Ideal,E,SI1,61.9,56.0,5.71,5.73,3.54,2673
125167,1.26,Ideal,G,SI1,62.0,56.0,6.93,6.88,4.29,6221
80948,1.51,Ideal,H,SI1,61.9,57.0,7.34,7.4,4.57,8558
88991,0.96,Premium,F,SI2,62.3,58.0,6.37,6.29,3.95,3546
147760,0.31,Premium,H,VS2,61.8,58.0,4.36,4.35,2.69,489
17129,0.31,Ideal,G,VVS2,62.2,58.0,4.3,4.31,2.68,607
174666,0.9,Very Good,D,SI1,60.8,59.0,6.25,6.29,3.83,4274
128395,0.5,Very Good,F,SI2,63.3,56.0,4.98,5.03,3.17,898
149588,0.5,Ideal,F,VVS2,62.0,56.0,5.09,5.11,3.17,2052
115012,0.72,Ideal,I,VS2,61.8,54.0,5.76,5.8,3.57,2373
